中 B-name
s O
， O
4 O
4 O
： O
2 O
s O
； O
— O
周 O
期 O
数 O
： O
1 O
0 O
0 O
0 O
0 O
0 O
个 O
循 O
环 O
d O
） O
循 O
环 O
试 O
验 O
完 O
成 O
后 O
， O
再 O
按 O
7 O
. O
3 O
的 O
规 O
定 O
进 O
行 O
水 O
路 O
系 O
统 O
的 O
密 O
封 O
性 O
测 O
试 O
P O
n O
s O
/ O
循 O
环 O
时 O
间 O
／ O
s O
图 O
3 O
热 O
交 O
换 O
器 O
交 O
变 O
压 O
力 O
测 O
试 O
周 O
期 O
压 O
力 O
变 O
化 O
图 O
7 O
. O
8 O
涂 O
层 O
附 O
着 O
力 O
带 O
有 O
涂 O
层 O
的 O
热 O
交 O
换 O
器 O
表 O
面 O
按 O
G O
B O
／ O
T O
9 O
2 O
8 O
6 O
的 O
规 O
定 O
进 O
行 O
试 O
验 O
后 O
， O
结 O
果 O
应 O
符 O
合 O
6 O
. O
7 O
的 O
规 O
定 O
压 O
力 O
p O
／ O
M O
P O
a O
7 O
. O
9 O
耐 O
烟 O
气 O
腐 O
蚀 O
性 O
7 O
. O
9 O
. O
1 O
热 O
水 O
器 O
热 O
交 O
换 O
器 O
7 O
. O
9 O
. O
1 O
. O
1 O
高 O
温 O
在 O
热 O
水 O
器 O
上 O
按 O
以 O
下 O
规 O
定 O
进 O
行 O
试 O
验 O
： O
a O
） O
向 O
热 O
交 O
换 O
器 O
内 O
注 O
入 O
0 O
. O
1 O
M O
P O
a O
、 O
7 O
. O
1 O
. O
1 O
c O
） O
规 O
定 O
的 O
试 O
验 O
用 O
水 O
； O
b O
） O
恒 O
温 O
热 O
水 O
器 O
， O
温 O
度 O
设 O
置 O
为 O
最 O
高 O
出 O
水 O
温 O
度 O
， O
将 O
其 O
热 O
输 O
入 O
调 O
至 O
最 O
大 O
， O
并 O
调 O
节 O
出 O
水 O
流 O
量 O
， O
使 O
出 O
水 O
温 O
度 O
达 O
到 O
设 O
置 O
最 O
高 O
出 O
水 O
温 O
度 O
值 O
的 O
9 O
0 O
％ O
以 O
上 O
； O
c O
） O
非 O
恒 O
温 O
热 O
水 O
器 O
， O
将 O
其 O
热 O
输 O
入 O
调 O
至 O
最 O
大 O
， O
调 O
节 O
出 O
水 O
流 O
量 O
至 O
最 O
小 O
； O
d O
） O
开 O
3 O
0 O
m O
i O
n O
， O
关 O
1 O
0 O
m O
i O
n O
， O
此 O
为 O
一 O
个 O
循 O
环 O
， O
测 O
试 O
1 O
0 O
0 O
0 O
个 O
循 O
环 O
， O
测 O
试 O
过 O
程 O
中 O
保 O
持 O
水 O
流 O
流 O
动 O
； O
e O
） O
循 O
环 O
完 O
成 O
后 O
， O
目 O
测 O
检 O
查 O
热 O
交 O
换 O
器 O
应 O
无 O
穿 O
孔 O
、 O
裂 O
纹 O
等 O
其 O
他 O
有 O
害 O
现 O
象 O
； O
f O
） O
然 O
后 O
按 O
7 O
. O
3 O
的 O
规 O
定 O
进 O
行 O
水 O
路 O
系 O
统 O
的 O
密 O
封 O
性 O
测 O
试 O
7 O
. O
9 O
， O
1 O
. O
2 O
低 O
温 O
冷 O
凝 O
段 O
和 O
一 O
体 O
式 O
冷 O
凝 O
热 O
交 O
换 O
器 O
在 O
冷 O
凝 O
式 O
热 O
水 O
器 O
上 O
进 O
行 O
完 O
耐 O
高 O
温 O
腐 O
蚀 O
试 O
验 O
后 O
， O
还 O
应 O
按 O
以 O
下 O
规 O
定 O
进 O
行 O
耐 O
低 O
温 O
腐 O
蚀 O
试 O
验 O
： O
a O
） O
向 O
热 O
交 O
换 O
器 O
内 O
通 O
入 O
0 O
. O
1 O
M O
P O
a O
、 O
7 O
. O
1 O
. O
1 O
c O
） O
规 O
定 O
的 O
试 O
验 O
用 O
水 O
； O
b O
） O
恒 O
温 O
热 O
水 O
器 O
， O
温 O
度 O
设 O
置 O
为 O
最 O
低 O
出 O
水 O
温 O
度 O
， O
将 O
其 O
热 O
输 O
入 O
调 O
至 O
最 O
小 O
， O
并 O
调 O
节 O
出 O
水 O
流 O
量 O
调 O
至 O
最 O
大 O
， O
使 O
出 O
水 O
温 O
度 O
达 O
到 O
最 O
低 O
出 O
水 O
温 O
度 O
值 O
的 O
1 O
1 O
0 O
％ O
以 O
内 O
； O
c O
） O
非 O
恒 O
温 O
热 O
水 O
器 O
， O
将 O
其 O
热 O
输 O
入 O
调 O
至 O
最 O
小 O
， O
调 O
节 O
出 O
水 O
流 O
量 O
至 O
最 O
大 O
； O
d O
） O
开 O
3 O
0 O
m O
i O
n O
， O
关 O
1 O
0 O
m O
i O
n O
， O
此 O
为 O
一 O
个 O
循 O
环 O
， O
测 O
试 O
1 O
0 O
0 O
0 O
个 O
循 O
环 O
， O
测 O
试 O
过 O
程 O
中 O
保 O
持 O
水 O
流 O
流 O
动 O
； O
e O
） O
循 O
环 O
完 O
成 O
后 O
， O
目 O
测 O
检 O
查 O
热 O
交 O
换 O
器 O
应 O
无 O
穿 O
孔 O
、 O
裂 O
纹 O
等 O
其 O
他 O
有 O
害 O
现 O
象 O
； O
f O
） O
然 O
后 O
按 O
7 O
. O
3 O
的 O
规 O
定 O
进 O
行 O
水 O
路 O
系 O
统 O
的 O
密 O
封 O
性 O
测 O
试 O
7 O
. O
9 O
. O
2 O
采 O
暖 O
炉 O
热 O
交 O
换 O
器 O
7 O
. O
9 O
. O
2 O
. O
1 O
高 O
温 O
在 O
采 O
暖 O
热 O
水 O
炉 O
上 O
按 O
以 O
下 O
规 O
定 O
进 O
行 O
试 O
验 O
： O
a O
） O
向 O
系 O
统 O
注 O
人 O
0 O
. O
1 O
5 O
M O
P O
a O
、 O
7 O
. O
1 O
. O
1 O
c O
） O
规 O
定 O
的 O
试 O
验 O
用 O
水 O
， O
将 O
机 O
器 O
设 O
定 O
在 O
1 O
1 O
0 O
％ O
额 O
定 O
热 O
负 O
荷 O
下 O
工 O
作 O
， O
保 O
持 O
采 O
暖 O
的 O
出 O
水 O
温 O
度 O
为 O
8 O
0 O
℃ O
， O
回 O
水 O
温 O
度 O
为 O
6 O
0 O
℃ O
， O
持 O
续 O
工 O
作 O
2 O
5 O
0 O
0 O
h O
； O
注 O
： O
根 O
据 O
机 O
器 O
及 O
测 O
试 O
台 O
管 O
路 O
阻 O
力 O
不 O
同 O
可 O
能 O
需 O
要 O
使 O
用 O
外 O
部 O
循 O
环 O
泵 O
以 O
达 O
到 O
规 O
定 O
的 O
温 O
度 O
. O
b O
） O
循 O
环 O
完 O
成 O
后 O
， O
目 O
测 O
检 O
查 O
热 O
交 O
换 O
器 O
应 O
无 O
穿 O
孔 O
、 O
裂 O
纹 O
等 O
其 O
他 O
有 O
害 O
现 O
象 O
； O
c O
） O
然 O
后 O
按 O
7 O
. O
3 O
的 O
规 O
定 O
进 O
行 O
水 O
路 O
系 O
统 O
的 O
密 O
封 O
性 O
测 O
试 O
7 O
. O
9 O
. O
2 O
. O
2 O
低 O
温 O
冷 O
凝 O
段 O
和 O
一 O
体 O
式 O
冷 O
凝 O
热 O
交 O
换 O
器 O
在 O
冷 O
凝 O
式 O
采 O
暖 O
炉 O
上 O
进 O
行 O
完 O
耐 O
高 O
温 O
腐 O
蚀 O
试 O
验 O
后 O
， O
还 O
应 O
按 O
以 O
下 O
规 O
定 O
进 O
行 O
耐 O
低 O
温 O
腐 O
蚀 O
试 O
验 O
： O
a O
） O
向 O
系 O
统 O
注 O
人 O
0 O
. O
1 O
5 O
M O
P O
a O
、 O
7 O
. O
1 O
. O
1 O
c O
） O
规 O
定 O
的 O
试 O
验 O
用 O
水 O
b O
） O
开 O
启 O
冷 O
凝 O
式 O
采 O
暖 O
炉 O
， O
采 O
暖 O
模 O
式 O
下 O
， O
当 O
采 O
暖 O
的 O
出 O
水 O
温 O
度 O
达 O
到 O
最 O
小 O
采 O
暖 O
设 O
定 O
温 O
度 O
3 O
5 O
℃ O
， O
且 O
为 O
自 O
动 O
调 O
节 O
至 O
额 O
定 O
热 O
输 O
入 O
下 O
工 O
作 O
时 O
， O
停 O
止 O
燃 O
烧 O
； O
c O
） O
开 O
启 O
冷 O
却 O
水 O
系 O
统 O
， O
当 O
冷 O
却 O
后 O
的 O
回 O
水 O
温 O
度 O
达 O
到 O
3 O
0 O
℃ O
以 O
下 O
时 O
， O
开 O
启 O
燃 O
烧 O
； O
d O
） O
此 O
为 O
一 O
个 O
循 O
环 O
， O
进 O
行 O
3 O
2 O
0 O
0 O
个 O
循 O
环 O
； O
e O
） O
然 O
后 O
， O
重 O
复 O
a O
） O
、 O
b O
） O
试 O
验 O
， O
开 O
启 O
冷 O
却 O
水 O
系 O
统 O
， O
当 O
冷 O
却 O
后 O
的 O
回 O
水 O
温 O
度 O
达 O
到 O
1 O
5 O
℃ O
以 O
下 O
时 O
， O
开 O
启 O
燃 O
烧 O
； O
f O
） O
此 O
为 O
一 O
个 O
循 O
环 O
， O
再 O
进 O
行 O
3 O
2 O
0 O
0 O
个 O
循 O
环 O
； O
g O
） O
最 O
后 O
， O
重 O
复 O
a O
） O
试 O
验 O
， O
开 O
启 O
冷 O
凝 O
式 O
采 O
暖 O
炉 O
， O
热 O
水 O
模 O
式 O
下 O
， O
当 O
其 O
自 O
动 O
调 O
节 O
至 O
最 O
小 O
热 O
输 O
入 O
下 O
工 O
作 O
时 O
， O
停 O
止 O
燃 O
烧 O
， O
开 O
启 O
冷 O
却 O
水 O
系 O
统 O
， O
当 O
冷 O
却 O
后 O
的 O
热 O
水 O
出 O
水 O
温 O
度 O
低 O
于 O
1 O
5 O
℃ O
时 O
， O
开 O
启 O
燃 O
烧 O
； O
h O
） O
此 O
为 O
一 O
个 O
循 O
环 O
， O
再 O
进 O
行 O
1 O
6 O
0 O
0 O
0 O
个 O
循 O
环 O
； O
i O
） O
所 O
有 O
循 O
环 O
完 O
成 O
后 O
， O
目 O
测 O
检 O
查 O
热 O
交 O
换 O
器 O
应 O
无 O
穿 O
孔 O
、 O
裂 O
纹 O
等 O
其 O
他 O
有 O
害 O
现 O
象 O
； O
j O
） O
最 O
后 O
按 O
7 O
. O
3 O
的 O
规 O
定 O
进 O
行 O
水 O
路 O
系 O
统 O
的 O
密 O
封 O
性 O
测 O
试 O
8 O
检 O
验 O
规 O
则 O
8 O
. O
1 O
一 O
般 O
要 O
求 O
按 O
C O
J O
／ O
T O
2 O
2 O
2 O
— O
2 O
0 O
0 O
6 O
中 O
第 O
4 O
章 O
～ O
第 O
6 O
章 O
规 O
定 O
执 O
行 O
8 O
. O
2 O
不 O
合 O
格 O
分 O
类 O
产 O
品 O
检 O
验 O
项 O
目 O
及 O
不 O
合 O
格 O
分 O
类 O
见 O
表 O
2 O
样 O
品 O
3 O
9 O
标 O
识 O
、 O
包 O
装 O
、 O
运 O
输 O
和 O
贮 O
存 O
9 O
. O
1 O
标 O
识 O
如 O
没 O
有 O
特 O
殊 O
说 O
明 O
， O
热 O
交 O
换 O
器 O
上 O
应 O
用 O
清 O
楚 O
耐 O
磨 O
的 O
字 O
符 O
牢 O
固 O
地 O
标 O
识 O
至 O
少 O
以 O
下 O
内 O
容 O
： O
a O
） O
制 O
造 O
商 O
代 O
号 O
； O
b O
） O
生 O
产 O
日 O
期 O
9 O
. O
2 O
包 O
装 O
9 O
. O
2 O
. O
1 O
一 O
般 O
要 O
求 O
9 O
. O
2 O
. O
1 O
. O
1 O
热 O
交 O
换 O
器 O
应 O
包 O
装 O
牢 O
固 O
、 O
安 O
全 O
、 O
可 O
靠 O
、 O
便 O
于 O
装 O
卸 O
， O
并 O
应 O
有 O
足 O
够 O
的 O
防 O
振 O
措 O
施 O
； O
在 O
正 O
常 O
的 O
装 O
卸 O
、 O
运 O
输 O
条 O
件 O
下 O
和 O
储 O
存 O
期 O
间 O
， O
应 O
确 O
保 O
产 O
品 O
的 O
安 O
全 O
和 O
使 O
用 O
性 O
能 O
不 O
应 O
因 O
包 O
装 O
原 O
因 O
发 O
生 O
损 O
坏 O
9 O
. O
2 O
. O
1 O
. O
2 O
包 O
装 O
作 O
业 O
应 O
在 O
产 O
品 O
检 O
验 O
合 O
格 O
后 O
， O
按 O
照 O
产 O
品 O
的 O
包 O
装 O
技 O
术 O
文 O
件 O
要 O
求 O
进 O
行 O
9 O
. O
2 O
. O
1 O
. O
3 O
每 O
批 O
热 O
交 O
换 O
器 O
交 O
运 O
货 O
的 O
包 O
装 O
中 O
应 O
具 O
有 O
使 O
用 O
规 O
范 O
汉 O
字 O
说 O
明 O
的 O
说 O
明 O
书 O
9 O
. O
2 O
. O
2 O
包 O
装 O
材 O
料 O
产 O
品 O
所 O
用 O
的 O
包 O
装 O
材 O
料 O
， O
应 O
符 O
合 O
以 O
下 O
规 O
定 O
： O
a O
） O
包 O
装 O
材 O
料 O
宜 O
采 O
用 O
无 O
害 O
、 O
易 O
降 O
解 O
、 O
可 O
再 O
生 O
、 O
满 O
足 O
环 O
境 O
保 O
护 O
要 O
求 O
的 O
材 O
料 O
； O
b O
） O
包 O
装 O
设 O
计 O
在 O
满 O
足 O
保 O
护 O
产 O
品 O
基 O
本 O
要 O
求 O
的 O
同 O
时 O
， O
应 O
考 O
虑 O
采 O
用 O
可 O
循 O
环 O
利 O
用 O
的 O
结 O
构 O
9 O
. O
2 O
. O
3 O
包 O
装 O
箱 O
9 O
. O
2 O
. O
3 O
. O
1 O
包 O
装 O
箱 O
外 O
表 O
面 O
应 O
按 O
G O
B O
／ O
T O
1 O
9 O
1 O
的 O
规 O
定 O
标 O
示 O
以 O
下 O
内 O
容 O
： O
a O
） O
制 O
造 O
商 O
和 O
／ O
或 O
商 O
标 O
； O
b O
） O
产 O
品 O
名 O
称 O
／ O
型 O
号 O
； O
c O
） O
生 O
产 O
日 O
期 O
或 O
序 O
列 O
号 O
； O
d O
） O
生 O
产 O
地 O
址 O
及 O
联 O
系 O
方 O
式 O
； O
e O
） O
包 O
装 O
储 O
运 O
“ O
向 O
上 O
、 O
怕 O
湿 O
、 O
轻 O
拿 O
轻 O
放 O
、 O
严 O
禁 O
翻 O
滚 O
、 O
禁 O
用 O
手 O
钩 O
、 O
堆 O
码 O
层 O
数 O
极 O
限 O
” O
等 O
必 O
要 O
的 O
图 O
示 O
标 O
志 O
9 O
. O
2 O
. O
3 O
. O
2 O
包 O
装 O
箱 O
应 O
附 O
有 O
产 O
品 O
合 O
格 O
证 O
明 O
、 O
产 O
品 O
使 O
用 O
说 O
明 O
书 O
或 O
规 O
格 O
书 O
以 O
及 O
装 O
箱 O
清 O
单 O
等 O
9 O
. O
3 O
运 O
输 O
运 O
输 O
过 O
程 O
中 O
应 O
防 O
止 O
剧 O
烈 O
振 O
动 O
、 O
挤 O
压 O
、 O
雨 O
淋 O
及 O
化 O
学 O
物 O
品 O
浸 O
蚀 O
， O
且 O
搬 O
运 O
过 O
程 O
中 O
不 O
应 O
滚 O
动 O
、 O
抛 O
掷 O
和 O
手 O
钩 O
作 O
业 O
9 O
. O
4 O
贮 O
存 O
热 O
交 O
换 O
器 O
应 O
存 O
放 O
在 O
干 O
燥 O
、 O
通 O
风 O
、 O
周 O
围 O
无 O
腐 O
蚀 O
性 O
气 O
体 O
的 O
仓 O
库 O
内 O
， O
并 O
分 O
类 O
存 O
放 O
， O
堆 O
码 O
不 O
应 O
超 O
过 O
规 O
定 O
极 O
限 O
， O
防 O
止 O
挤 O
压 O
和 O
倒 O
垛 O
损 O
坏 O
